entity_id,views,list_views,searches,cart_adds,cart_updates,checkouts,orders,reviews,chat_messages,buy_score_heuristic,top_category,has_order,behavior_label,label_confidence,event_count,first_event_at,last_event_at
user_0180,0,2,1,1,0,1,0,0,0,13,tablet,0,researcher,0.58,5,2026-04-20T07:50:45.987718+00:00,2026-04-20T07:50:45.987750+00:00
user_0181,0,3,0,1,0,0,1,0,1,17,tablet,1,researcher,0.58,6,2026-04-20T07:50:45.987757+00:00,2026-04-20T07:50:45.987797+00:00
user_0182,0,0,1,1,0,2,1,2,2,34,wearable,1,impulse_buyer,0.82,9,2026-04-20T07:50:45.987804+00:00,2026-04-20T07:50:45.987867+00:00
user_0183,2,1,2,1,0,1,2,1,1,39,mobile,1,loyal_customer,0.9,11,2026-04-20T07:50:45.987874+00:00,2026-04-20T07:50:45.987952+00:00
user_0184,0,2,0,1,0,1,0,1,1,16,computer,0,researcher,0.58,6,2026-04-20T07:50:45.987960+00:00,2026-04-20T07:50:45.988000+00:00
user_0185,1,5,0,0,0,1,1,2,2,30,tablet,1,impulse_buyer,0.52,12,2026-04-20T07:50:45.988009+00:00,2026-04-20T07:50:45.989060+00:00
user_0186,3,0,0,0,0,1,1,1,5,32,component,1,impulse_buyer,0.52,11,2026-04-20T07:50:45.989068+00:00,2026-04-20T07:50:45.989148+00:00
user_0187,0,1,0,1,0,1,1,2,0,24,component,1,impulse_buyer,0.82,6,2026-04-20T07:50:45.989155+00:00,2026-04-20T07:50:45.989195+00:00
user_0188,2,1,0,1,0,0,1,2,2,27,component,1,impulse_buyer,0.52,9,2026-04-20T07:50:45.989202+00:00,2026-04-20T07:50:45.989264+00:00
user_0189,1,4,0,1,0,0,1,1,1,23,wearable,1,impulse_buyer,0.52,9,2026-04-20T07:50:45.989272+00:00,2026-04-20T07:50:45.989334+00:00
user_0190,0,2,2,0,0,3,1,1,1,34,wearable,1,impulse_buyer,0.82,10,2026-04-20T07:50:45.989342+00:00,2026-04-20T07:50:45.989412+00:00
user_0191,2,3,0,3,0,1,0,2,1,32,wearable,0,impulse_buyer,0.52,12,2026-04-20T07:50:45.989420+00:00,2026-04-20T07:50:45.989508+00:00
user_0192,0,0,1,1,0,1,0,1,1,16,mobile,0,researcher,0.58,5,2026-04-20T07:50:45.989516+00:00,2026-04-20T07:50:45.989547+00:00
user_0193,1,0,0,0,0,2,1,0,0,20,tablet,1,impulse_buyer,0.82,4,2026-04-20T07:50:45.989554+00:00,2026-04-20T07:50:45.989577+00:00
user_0194,1,0,2,1,0,1,4,1,2,54,computer,1,loyal_customer,0.9,12,2026-04-20T07:50:45.989585+00:00,2026-04-20T07:50:45.989671+00:00
user_0195,0,1,2,1,0,2,1,2,0,33,wearable,1,impulse_buyer,0.82,9,2026-04-20T07:50:45.989679+00:00,2026-04-20T07:50:45.990705+00:00
user_0196,4,1,2,1,0,1,1,1,0,33,wearable,1,impulse_buyer,0.82,11,2026-04-20T07:50:45.990713+00:00,2026-04-20T07:50:45.990792+00:00
user_0197,2,2,2,1,0,1,2,0,1,37,component,1,loyal_customer,0.9,11,2026-04-20T07:50:45.990800+00:00,2026-04-20T07:50:45.990878+00:00
user_0198,0,0,2,1,0,0,2,1,0,27,wearable,1,loyal_customer,0.9,6,2026-04-20T07:50:45.990886+00:00,2026-04-20T07:50:45.990924+00:00
user_0199,3,2,1,2,0,4,0,0,0,38,tablet,0,impulse_buyer,0.52,12,2026-04-20T07:50:45.990932+00:00,2026-04-20T07:50:45.991017+00:00
user_0200,1,1,0,2,0,0,1,0,4,27,tablet,1,impulse_buyer,0.82,9,2026-04-20T07:50:45.991024+00:00,2026-04-20T07:50:45.991086+00:00
user_0201,1,2,1,0,0,2,2,0,1,34,component,1,loyal_customer,0.9,9,2026-04-20T07:50:45.991093+00:00,2026-04-20T07:50:45.991155+00:00
user_0202,0,0,1,5,0,0,2,0,3,44,computer,1,loyal_customer,0.9,11,2026-04-20T07:50:45.991163+00:00,2026-04-20T07:50:45.991240+00:00
user_0203,0,1,0,4,0,2,1,4,0,47,audio,1,impulse_buyer,0.82,12,2026-04-20T07:50:45.991248+00:00,2026-04-20T07:50:45.992301+00:00
user_0204,1,0,0,1,0,0,1,0,1,16,component,1,impulse_buyer,0.52,4,2026-04-20T07:50:45.992309+00:00,2026-04-20T07:50:45.992333+00:00
user_0205,3,0,1,0,0,2,3,0,1,44,mobile,1,loyal_customer,0.9,10,2026-04-20T07:50:45.992341+00:00,2026-04-20T07:50:45.992412+00:00
user_0206,2,1,2,0,0,1,3,1,2,45,wearable,1,loyal_customer,0.9,12,2026-04-20T07:50:45.992419+00:00,2026-04-20T07:50:45.992506+00:00
user_0207,3,2,1,1,0,2,0,2,0,30,wearable,0,impulse_buyer,0.52,11,2026-04-20T07:50:45.992514+00:00,2026-04-20T07:50:45.992592+00:00
user_0208,0,1,1,3,0,0,1,3,2,36,audio,1,impulse_buyer,0.82,11,2026-04-20T07:50:45.992600+00:00,2026-04-20T07:50:45.992676+00:00
user_0209,2,2,0,0,0,0,0,0,1,8,mobile,0,impulse_buyer,0.52,5,2026-04-20T07:50:45.992684+00:00,2026-04-20T07:50:45.992715+00:00
user_0210,1,1,1,0,0,0,0,1,0,8,mobile,0,researcher,0.58,4,2026-04-20T07:50:45.992723+00:00,2026-04-20T07:50:45.992747+00:00
user_0211,0,0,1,1,0,1,3,1,2,42,tablet,1,loyal_customer,0.9,9,2026-04-20T07:50:45.992754+00:00,2026-04-20T07:50:45.992816+00:00
user_0212,0,0,1,1,0,1,0,1,1,16,component,0,researcher,0.58,5,2026-04-20T07:50:45.992823+00:00,2026-04-20T07:50:45.992854+00:00
user_0213,1,1,0,0,0,1,2,1,0,27,component,1,loyal_customer,0.9,6,2026-04-20T07:50:45.992862+00:00,2026-04-20T07:50:45.992901+00:00
user_0214,0,0,0,0,0,2,1,1,3,27,mobile,1,impulse_buyer,0.82,7,2026-04-20T07:50:45.992910+00:00,2026-04-20T07:50:45.993925+00:00
user_0215,0,0,1,0,0,1,2,1,0,26,wearable,1,loyal_customer,0.9,5,2026-04-20T07:50:45.993933+00:00,2026-04-20T07:50:45.993965+00:00
user_0216,0,1,0,1,0,1,3,1,0,37,audio,1,loyal_customer,0.9,7,2026-04-20T07:50:45.993973+00:00,2026-04-20T07:50:45.994020+00:00
user_0217,0,1,1,0,0,0,1,1,1,16,mobile,1,researcher,0.58,5,2026-04-20T07:50:45.994028+00:00,2026-04-20T07:50:45.994059+00:00
user_0218,1,1,0,1,0,2,0,0,1,19,computer,0,impulse_buyer,0.52,6,2026-04-20T07:50:45.994067+00:00,2026-04-20T07:50:45.994105+00:00
user_0219,0,1,0,0,0,3,0,1,1,21,mobile,0,researcher,0.58,6,2026-04-20T07:50:45.994113+00:00,2026-04-20T07:50:45.994152+00:00
user_0220,1,0,1,0,0,1,2,3,0,34,audio,1,loyal_customer,0.9,8,2026-04-20T07:50:45.994160+00:00,2026-04-20T07:50:45.994214+00:00
user_0221,2,3,1,1,0,2,1,1,1,36,mobile,1,impulse_buyer,0.82,12,2026-04-20T07:50:45.994222+00:00,2026-04-20T07:50:45.994307+00:00
user_0222,0,2,1,1,0,1,1,2,1,29,audio,1,impulse_buyer,0.82,9,2026-04-20T07:50:45.994314+00:00,2026-04-20T07:50:45.994376+00:00
user_0223,0,1,1,0,0,1,2,1,2,31,mobile,1,loyal_customer,0.9,8,2026-04-20T07:50:45.994384+00:00,2026-04-20T07:50:45.994438+00:00
user_0224,1,1,1,2,0,0,1,2,2,31,computer,1,impulse_buyer,0.82,10,2026-04-20T07:50:45.994446+00:00,2026-04-20T07:50:45.994517+00:00
user_0225,2,1,1,1,0,1,2,0,2,36,wearable,1,loyal_customer,0.9,10,2026-04-20T07:50:45.994524+00:00,2026-04-20T07:50:45.995543+00:00
user_0226,2,1,0,3,0,1,2,1,1,43,component,1,loyal_customer,0.9,11,2026-04-20T07:50:45.995551+00:00,2026-04-20T07:50:45.995685+00:00
user_0227,2,1,0,1,0,1,0,1,0,17,tablet,0,impulse_buyer,0.52,6,2026-04-20T07:50:45.995696+00:00,2026-04-20T07:50:45.995738+00:00
user_0228,0,0,2,0,0,1,0,0,1,11,computer,0,researcher,0.58,4,2026-04-20T07:50:45.995746+00:00,2026-04-20T07:50:45.995770+00:00
user_0229,1,0,1,1,0,0,2,0,0,24,tablet,1,loyal_customer,0.9,5,2026-04-20T07:50:45.995778+00:00,2026-04-20T07:50:45.995810+00:00
user_0230,1,2,2,1,0,1,3,1,0,44,audio,1,loyal_customer,0.9,11,2026-04-20T07:50:45.995818+00:00,2026-04-20T07:50:45.995897+00:00
user_0231,2,1,1,5,0,0,2,0,1,45,audio,1,loyal_customer,0.9,12,2026-04-20T07:50:45.995905+00:00,2026-04-20T07:50:45.995992+00:00
user_0232,3,1,1,0,0,1,1,2,0,28,audio,1,impulse_buyer,0.52,9,2026-04-20T07:50:45.996000+00:00,2026-04-20T07:50:45.996065+00:00
user_0233,1,0,0,1,0,0,1,2,3,26,computer,1,impulse_buyer,0.52,8,2026-04-20T07:50:45.996073+00:00,2026-04-20T07:50:45.996128+00:00
user_0234,2,0,1,1,0,0,0,1,0,13,computer,0,impulse_buyer,0.52,5,2026-04-20T07:50:45.996135+00:00,2026-04-20T07:50:45.996167+00:00
user_0235,3,2,0,0,0,4,2,0,1,46,computer,1,loyal_customer,0.9,12,2026-04-20T07:50:45.996174+00:00,2026-04-20T07:50:46.045486+00:00
user_0236,1,0,0,0,0,0,1,0,2,14,computer,1,impulse_buyer,0.52,4,2026-04-20T07:50:46.045493+00:00,2026-04-20T07:50:46.045515+00:00
user_0237,1,1,1,2,0,2,1,2,2,41,tablet,1,impulse_buyer,0.82,12,2026-04-20T07:50:46.045522+00:00,2026-04-20T07:50:46.045601+00:00
user_0238,3,0,2,1,0,2,1,1,2,39,mobile,1,impulse_buyer,0.82,12,2026-04-20T07:50:46.045608+00:00,2026-04-20T07:50:46.045702+00:00
user_0239,1,0,0,4,0,2,1,1,1,41,wearable,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.045712+00:00,2026-04-20T07:50:46.045864+00:00
user_0240,0,1,2,2,0,5,1,0,0,46,wearable,1,impulse_buyer,0.82,11,2026-04-20T07:50:46.045879+00:00,2026-04-20T07:50:46.046095+00:00
user_0241,1,0,1,1,0,0,3,3,1,43,mobile,1,loyal_customer,0.9,10,2026-04-20T07:50:46.046103+00:00,2026-04-20T07:50:46.046178+00:00
user_0242,1,0,0,1,0,0,4,2,1,46,computer,1,loyal_customer,0.9,9,2026-04-20T07:50:46.046186+00:00,2026-04-20T07:50:46.046253+00:00
user_0243,2,0,2,0,0,0,0,2,1,16,tablet,0,researcher,0.58,7,2026-04-20T07:50:46.046262+00:00,2026-04-20T07:50:46.047294+00:00
user_0244,2,2,1,0,0,2,1,1,1,31,computer,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.047305+00:00,2026-04-20T07:50:46.047378+00:00
user_0245,1,1,1,0,0,1,0,1,2,17,mobile,0,researcher,0.58,7,2026-04-20T07:50:46.047386+00:00,2026-04-20T07:50:46.047429+00:00
user_0246,1,0,1,0,0,0,2,0,0,20,wearable,1,loyal_customer,0.9,4,2026-04-20T07:50:46.047436+00:00,2026-04-20T07:50:46.047457+00:00
user_0247,2,3,0,1,0,0,1,0,0,19,computer,1,impulse_buyer,0.52,7,2026-04-20T07:50:46.047464+00:00,2026-04-20T07:50:46.047507+00:00
user_0248,2,1,1,0,0,3,0,3,1,33,computer,0,impulse_buyer,0.52,11,2026-04-20T07:50:46.047514+00:00,2026-04-20T07:50:46.047587+00:00
user_0249,1,0,2,0,0,1,0,1,2,18,component,0,researcher,0.58,7,2026-04-20T07:50:46.047595+00:00,2026-04-20T07:50:46.047642+00:00
user_0250,1,1,2,1,0,1,0,2,0,22,computer,0,researcher,0.58,8,2026-04-20T07:50:46.047650+00:00,2026-04-20T07:50:46.047703+00:00
user_0251,1,1,2,1,0,0,0,0,0,11,tablet,0,researcher,0.58,5,2026-04-20T07:50:46.047710+00:00,2026-04-20T07:50:46.047742+00:00
user_0252,1,0,1,3,0,1,1,0,1,31,audio,1,impulse_buyer,0.82,8,2026-04-20T07:50:46.047750+00:00,2026-04-20T07:50:46.047804+00:00
user_0253,0,1,0,2,0,0,1,0,1,19,wearable,1,impulse_buyer,0.82,5,2026-04-20T07:50:46.047812+00:00,2026-04-20T07:50:46.047843+00:00
user_0254,0,0,1,1,0,0,0,1,1,11,mobile,0,researcher,0.58,4,2026-04-20T07:50:46.047850+00:00,2026-04-20T07:50:46.047873+00:00
user_0255,1,0,2,1,0,1,4,1,2,54,audio,1,loyal_customer,0.9,12,2026-04-20T07:50:46.047880+00:00,2026-04-20T07:50:46.048911+00:00
user_0256,0,1,0,1,0,3,0,1,0,23,tablet,0,researcher,0.58,6,2026-04-20T07:50:46.048919+00:00,2026-04-20T07:50:46.048959+00:00
user_0257,4,0,1,1,0,1,1,0,1,29,wearable,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.048967+00:00,2026-04-20T07:50:46.049033+00:00
user_0258,1,1,1,0,0,1,2,0,0,26,tablet,1,loyal_customer,0.9,6,2026-04-20T07:50:46.049041+00:00,2026-04-20T07:50:46.049081+00:00
user_0259,2,3,0,3,0,0,0,0,2,23,component,0,impulse_buyer,0.52,10,2026-04-20T07:50:46.049088+00:00,2026-04-20T07:50:46.049158+00:00
user_0260,2,0,1,0,0,2,1,2,2,34,wearable,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.049166+00:00,2026-04-20T07:50:46.049236+00:00
user_0261,0,2,1,0,0,1,1,0,0,17,audio,1,researcher,0.58,5,2026-04-20T07:50:46.049243+00:00,2026-04-20T07:50:46.049274+00:00
user_0262,1,2,1,3,0,1,1,1,2,38,component,1,impulse_buyer,0.82,12,2026-04-20T07:50:46.049282+00:00,2026-04-20T07:50:46.049368+00:00
user_0263,0,2,2,1,0,0,0,2,1,18,mobile,0,researcher,0.58,8,2026-04-20T07:50:46.049376+00:00,2026-04-20T07:50:46.049430+00:00
user_0264,3,0,1,0,0,0,0,4,4,28,wearable,0,window_shopper,0.72,12,2026-04-20T07:50:46.049438+00:00,2026-04-20T07:50:46.050489+00:00
user_0265,1,1,0,2,0,1,2,2,2,42,component,1,loyal_customer,0.9,11,2026-04-20T07:50:46.050500+00:00,2026-04-20T07:50:46.050581+00:00
user_0266,2,0,0,1,0,1,2,1,1,34,tablet,1,loyal_customer,0.9,8,2026-04-20T07:50:46.050589+00:00,2026-04-20T07:50:46.050647+00:00
user_0267,1,1,1,2,0,2,1,2,2,41,computer,1,impulse_buyer,0.82,12,2026-04-20T07:50:46.050655+00:00,2026-04-20T07:50:46.050740+00:00
user_0268,1,0,1,2,0,2,1,2,2,40,computer,1,impulse_buyer,0.82,11,2026-04-20T07:50:46.050748+00:00,2026-04-20T07:50:46.050825+00:00
user_0269,1,1,0,2,0,1,1,0,1,26,mobile,1,impulse_buyer,0.82,7,2026-04-20T07:50:46.050833+00:00,2026-04-20T07:50:46.050879+00:00
user_0270,1,1,0,1,0,0,0,1,1,12,component,0,impulse_buyer,0.52,5,2026-04-20T07:50:46.050886+00:00,2026-04-20T07:50:46.050917+00:00
user_0271,0,1,1,1,0,1,0,2,3,24,tablet,0,researcher,0.58,9,2026-04-20T07:50:46.050925+00:00,2026-04-20T07:50:46.050988+00:00
user_0272,0,2,0,0,0,0,1,1,1,15,wearable,1,researcher,0.58,5,2026-04-20T07:50:46.050995+00:00,2026-04-20T07:50:46.051026+00:00
user_0273,2,0,4,1,0,3,1,1,0,42,mobile,1,impulse_buyer,0.82,12,2026-04-20T07:50:46.051034+00:00,2026-04-20T07:50:46.051124+00:00
user_0274,0,0,2,1,0,0,2,1,1,29,audio,1,loyal_customer,0.9,7,2026-04-20T07:50:46.051133+00:00,2026-04-20T07:50:46.052189+00:00
user_0275,0,0,1,2,0,0,1,0,1,20,computer,1,impulse_buyer,0.82,5,2026-04-20T07:50:46.052198+00:00,2026-04-20T07:50:46.052230+00:00
user_0276,1,1,0,0,0,1,1,0,0,16,tablet,1,impulse_buyer,0.52,4,2026-04-20T07:50:46.052238+00:00,2026-04-20T07:50:46.052261+00:00
user_0277,1,2,0,2,0,2,1,1,2,37,mobile,1,impulse_buyer,0.82,11,2026-04-20T07:50:46.052269+00:00,2026-04-20T07:50:46.052346+00:00
user_0278,1,0,0,1,0,3,0,1,0,24,tablet,0,impulse_buyer,0.52,6,2026-04-20T07:50:46.052354+00:00,2026-04-20T07:50:46.052393+00:00
user_0279,0,0,2,0,0,1,0,1,0,12,wearable,0,researcher,0.58,4,2026-04-20T07:50:46.052401+00:00,2026-04-20T07:50:46.052424+00:00
user_0280,2,0,0,1,0,1,3,1,2,44,mobile,1,loyal_customer,0.9,10,2026-04-20T07:50:46.052431+00:00,2026-04-20T07:50:46.052501+00:00
user_0281,6,0,3,2,0,1,0,0,0,31,audio,0,impulse_buyer,0.52,12,2026-04-20T07:50:46.052508+00:00,2026-04-20T07:50:46.052603+00:00
user_0282,1,0,1,1,0,0,2,1,1,29,component,1,loyal_customer,0.9,7,2026-04-20T07:50:46.052610+00:00,2026-04-20T07:50:46.052657+00:00
user_0283,5,0,0,2,0,2,0,2,1,36,computer,0,impulse_buyer,0.52,12,2026-04-20T07:50:46.052665+00:00,2026-04-20T07:50:46.052757+00:00
user_0284,1,0,2,1,0,2,1,2,1,36,tablet,1,impulse_buyer,0.82,10,2026-04-20T07:50:46.052764+00:00,2026-04-20T07:50:46.053814+00:00
user_0285,1,1,3,1,0,1,0,0,0,18,computer,0,researcher,0.58,7,2026-04-20T07:50:46.053823+00:00,2026-04-20T07:50:46.053872+00:00
user_0286,1,1,0,1,0,0,1,0,1,17,audio,1,impulse_buyer,0.52,5,2026-04-20T07:50:46.053880+00:00,2026-04-20T07:50:46.053919+00:00
user_0287,0,1,1,0,0,2,2,3,0,38,tablet,1,loyal_customer,0.9,9,2026-04-20T07:50:46.053927+00:00,2026-04-20T07:50:46.053994+00:00
user_0288,1,1,1,1,0,0,2,1,1,30,computer,1,loyal_customer,0.9,8,2026-04-20T07:50:46.054002+00:00,2026-04-20T07:50:46.054170+00:00
user_0289,1,3,1,0,0,1,1,2,1,28,audio,1,researcher,0.58,10,2026-04-20T07:50:46.054182+00:00,2026-04-20T07:50:46.054385+00:00
user_0290,1,2,1,2,0,2,0,0,2,28,audio,0,researcher,0.58,10,2026-04-20T07:50:46.054393+00:00,2026-04-20T07:50:46.054467+00:00
user_0291,1,0,3,1,0,0,0,2,0,18,wearable,0,researcher,0.58,7,2026-04-20T07:50:46.054475+00:00,2026-04-20T07:50:46.054521+00:00
user_0292,1,0,0,1,0,4,0,1,2,33,audio,0,impulse_buyer,0.52,9,2026-04-20T07:50:46.054528+00:00,2026-04-20T07:50:46.054592+00:00
user_0293,0,1,3,2,0,2,1,2,0,39,computer,1,impulse_buyer,0.82,11,2026-04-20T07:50:46.054600+00:00,2026-04-20T07:50:46.054687+00:00
user_0294,0,0,4,1,0,0,1,2,3,32,computer,1,researcher,0.58,11,2026-04-20T07:50:46.054696+00:00,2026-04-20T07:50:46.055774+00:00
user_0295,1,0,1,2,0,0,0,0,1,14,computer,0,researcher,0.58,5,2026-04-20T07:50:46.055781+00:00,2026-04-20T07:50:46.055813+00:00
user_0296,3,1,1,1,0,0,1,0,2,25,audio,1,impulse_buyer,0.52,9,2026-04-20T07:50:46.055820+00:00,2026-04-20T07:50:46.055882+00:00
user_0297,0,2,3,1,0,3,0,1,2,34,audio,0,researcher,0.58,12,2026-04-20T07:50:46.055890+00:00,2026-04-20T07:50:46.055977+00:00
user_0298,1,3,2,0,0,2,1,0,0,27,audio,1,impulse_buyer,0.82,9,2026-04-20T07:50:46.055984+00:00,2026-04-20T07:50:46.056045+00:00
user_0299,1,2,1,2,0,1,0,1,2,26,wearable,0,researcher,0.58,10,2026-04-20T07:50:46.056053+00:00,2026-04-20T07:50:46.056122+00:00
user_0300,4,0,1,0,0,0,2,3,1,37,wearable,1,loyal_customer,0.9,11,2026-04-20T07:50:46.056129+00:00,2026-04-20T07:50:46.056206+00:00
user_0301,1,2,0,1,0,1,2,2,0,35,audio,1,loyal_customer,0.9,9,2026-04-20T07:50:46.056214+00:00,2026-04-20T07:50:46.056276+00:00
user_0302,1,0,3,1,0,0,2,1,2,35,computer,1,loyal_customer,0.9,10,2026-04-20T07:50:46.056283+00:00,2026-04-20T07:50:46.056352+00:00
user_0303,2,1,0,1,0,0,0,0,0,9,computer,0,impulse_buyer,0.52,4,2026-04-20T07:50:46.056360+00:00,2026-04-20T07:50:46.057340+00:00
user_0304,1,2,1,0,0,0,0,2,2,16,mobile,0,researcher,0.58,8,2026-04-20T07:50:46.057347+00:00,2026-04-20T07:50:46.057403+00:00
user_0305,0,1,1,1,0,0,3,0,1,33,tablet,1,loyal_customer,0.9,7,2026-04-20T07:50:46.057410+00:00,2026-04-20T07:50:46.057458+00:00
user_0306,0,0,2,0,0,0,2,1,0,23,computer,1,loyal_customer,0.9,5,2026-04-20T07:50:46.057465+00:00,2026-04-20T07:50:46.057496+00:00
user_0307,1,0,2,1,0,1,2,1,1,36,wearable,1,loyal_customer,0.9,9,2026-04-20T07:50:46.057504+00:00,2026-04-20T07:50:46.057566+00:00
user_0308,1,0,2,1,0,0,1,0,0,18,audio,1,researcher,0.58,5,2026-04-20T07:50:46.057574+00:00,2026-04-20T07:50:46.057604+00:00
user_0309,2,2,1,1,0,0,1,0,4,28,wearable,1,impulse_buyer,0.52,11,2026-04-20T07:50:46.057612+00:00,2026-04-20T07:50:46.057691+00:00
user_0310,1,0,2,1,0,2,3,1,2,51,audio,1,loyal_customer,0.9,12,2026-04-20T07:50:46.057699+00:00,2026-04-20T07:50:46.057784+00:00
user_0311,2,0,1,2,0,1,3,2,1,51,component,1,loyal_customer,0.9,12,2026-04-20T07:50:46.057792+00:00,2026-04-20T07:50:46.057878+00:00
user_0312,0,1,0,0,0,1,1,0,1,16,audio,1,researcher,0.58,4,2026-04-20T07:50:46.057885+00:00,2026-04-20T07:50:46.057908+00:00
user_0313,2,1,1,0,0,2,0,2,1,25,tablet,0,impulse_buyer,0.52,9,2026-04-20T07:50:46.057916+00:00,2026-04-20T07:50:46.058943+00:00
user_0314,1,2,2,0,0,1,1,0,3,27,wearable,1,researcher,0.58,10,2026-04-20T07:50:46.058952+00:00,2026-04-20T07:50:46.059024+00:00
user_0315,1,0,3,2,0,2,0,4,0,38,computer,0,researcher,0.58,12,2026-04-20T07:50:46.059032+00:00,2026-04-20T07:50:46.059117+00:00
user_0316,1,2,0,2,0,2,0,1,2,29,computer,0,impulse_buyer,0.52,10,2026-04-20T07:50:46.059124+00:00,2026-04-20T07:50:46.059194+00:00
user_0317,2,0,1,3,0,2,0,1,1,33,mobile,0,impulse_buyer,0.52,10,2026-04-20T07:50:46.059202+00:00,2026-04-20T07:50:46.059270+00:00
user_0318,0,0,0,0,0,2,0,1,1,15,audio,0,researcher,0.58,4,2026-04-20T07:50:46.059278+00:00,2026-04-20T07:50:46.059302+00:00
user_0319,1,1,1,1,0,0,1,0,0,17,mobile,1,researcher,0.58,5,2026-04-20T07:50:46.059310+00:00,2026-04-20T07:50:46.059341+00:00
user_0320,2,1,1,3,0,3,1,0,1,44,wearable,1,impulse_buyer,0.82,12,2026-04-20T07:50:46.059349+00:00,2026-04-20T07:50:46.059434+00:00
user_0321,1,0,2,2,0,0,0,2,2,24,tablet,0,researcher,0.58,9,2026-04-20T07:50:46.059442+00:00,2026-04-20T07:50:46.059503+00:00
user_0322,0,1,2,0,0,1,0,0,0,10,tablet,0,researcher,0.58,4,2026-04-20T07:50:46.059511+00:00,2026-04-20T07:50:46.059535+00:00
user_0323,1,1,1,0,0,2,2,0,3,37,audio,1,loyal_customer,0.9,10,2026-04-20T07:50:46.059543+00:00,2026-04-20T07:50:46.060554+00:00
user_0324,0,0,3,0,0,2,3,0,1,42,audio,1,loyal_customer,0.9,9,2026-04-20T07:50:46.060562+00:00,2026-04-20T07:50:46.060623+00:00
user_0325,1,0,1,2,0,1,1,0,1,27,mobile,1,impulse_buyer,0.82,7,2026-04-20T07:50:46.060631+00:00,2026-04-20T07:50:46.060677+00:00
user_0326,1,0,0,0,0,1,1,0,2,19,mobile,1,impulse_buyer,0.52,5,2026-04-20T07:50:46.060685+00:00,2026-04-20T07:50:46.060716+00:00
user_0327,0,0,1,0,0,1,1,0,2,19,wearable,1,researcher,0.58,5,2026-04-20T07:50:46.060724+00:00,2026-04-20T07:50:46.060755+00:00
user_0328,2,2,0,0,0,1,0,1,0,14,mobile,0,impulse_buyer,0.52,6,2026-04-20T07:50:46.060763+00:00,2026-04-20T07:50:46.060801+00:00
user_0329,1,0,0,1,0,1,1,0,0,19,tablet,1,impulse_buyer,0.82,4,2026-04-20T07:50:46.060809+00:00,2026-04-20T07:50:46.060832+00:00
user_0330,1,2,1,0,0,1,2,3,2,40,tablet,1,loyal_customer,0.9,12,2026-04-20T07:50:46.060840+00:00,2026-04-20T07:50:46.060926+00:00
user_0331,2,1,1,0,0,1,0,1,0,15,computer,0,impulse_buyer,0.52,6,2026-04-20T07:50:46.060933+00:00,2026-04-20T07:50:46.060972+00:00
user_0332,2,0,1,2,0,4,0,1,2,41,computer,0,impulse_buyer,0.52,12,2026-04-20T07:50:46.060979+00:00,2026-04-20T07:50:46.061065+00:00
user_0333,3,0,0,0,0,1,0,0,1,13,component,0,window_shopper,0.72,5,2026-04-20T07:50:46.061073+00:00,2026-04-20T07:50:46.061104+00:00
user_0334,1,2,0,0,0,0,2,1,1,25,mobile,1,loyal_customer,0.9,7,2026-04-20T07:50:46.061111+00:00,2026-04-20T07:50:46.061158+00:00
user_0335,1,2,0,1,0,1,1,1,0,24,wearable,1,impulse_buyer,0.82,7,2026-04-20T07:50:46.062139+00:00,2026-04-20T07:50:46.062189+00:00
user_0336,1,1,0,1,0,1,1,0,1,22,tablet,1,impulse_buyer,0.82,6,2026-04-20T07:50:46.062196+00:00,2026-04-20T07:50:46.062237+00:00
user_0337,0,0,1,1,0,1,1,1,0,22,computer,1,impulse_buyer,0.82,5,2026-04-20T07:50:46.062247+00:00,2026-04-20T07:50:46.062279+00:00
user_0338,1,5,1,1,0,1,2,0,1,36,wearable,1,loyal_customer,0.9,12,2026-04-20T07:50:46.062287+00:00,2026-04-20T07:50:46.062435+00:00
user_0339,1,2,1,3,0,0,2,2,1,42,wearable,1,loyal_customer,0.9,12,2026-04-20T07:50:46.062493+00:00,2026-04-20T07:50:46.062599+00:00
user_0340,0,1,1,0,0,2,0,2,0,19,mobile,0,researcher,0.58,6,2026-04-20T07:50:46.062606+00:00,2026-04-20T07:50:46.062646+00:00
user_0341,2,1,2,2,0,0,3,0,0,41,component,1,loyal_customer,0.9,10,2026-04-20T07:50:46.062654+00:00,2026-04-20T07:50:46.062772+00:00
user_0342,1,0,1,1,0,1,1,2,0,27,wearable,1,impulse_buyer,0.82,7,2026-04-20T07:50:46.062780+00:00,2026-04-20T07:50:46.062832+00:00
user_0343,2,1,0,0,0,2,0,1,1,20,mobile,0,impulse_buyer,0.52,7,2026-04-20T07:50:46.062840+00:00,2026-04-20T07:50:46.062893+00:00
user_0344,1,1,2,1,0,3,1,2,1,42,tablet,1,impulse_buyer,0.82,12,2026-04-20T07:50:46.062900+00:00,2026-04-20T07:50:46.063976+00:00
user_0345,0,1,3,1,0,0,0,2,2,21,audio,0,researcher,0.58,9,2026-04-20T07:50:46.063987+00:00,2026-04-20T07:50:46.064046+00:00
user_0346,1,2,1,1,0,0,0,1,1,15,computer,0,researcher,0.58,7,2026-04-20T07:50:46.064053+00:00,2026-04-20T07:50:46.064097+00:00
